Tiempo_Espera
0.0
0.8635568360539416
3.853990111797736
6.0191623752575065
5.736035967872166
4.208926337777244
6.449913391675013
6.210125864736186
6.063889872176862
1.8854817729493725
0.17142698232864007
0.0
8.778622872965833
9.91409555430954
13.44978624028851
15.347998772396494
9.252807854410896
5.079046333249316
0.0
2.0803549855228596
2.293479936870966
2.3553163432203803
2.115748091007731
3.7784380888924574
4.057838300207763
3.6868019437545456
5.004011728191713
5.972869211170746
0.0
0.0
11.76718763854879
13.23228552065035
10.756385012512467
7.075412354451146
1.801878667079734
7.942700187334864
7.560306925825799
0.0
5.365099664072034
3.8233014210351257
5.227853330268033
5.624552240555886
3.0709458220643455
11.966619974704628
10.762460168943932
10.578124063126182
11.827026982547807
13.62188830505795
20.30189206885234
19.934589916024123
0.0
0.0
0.0
0.0
0.0
0.0
0.8601786407543841
6.205599092167176
0.0
0.0
3.649440044632371
2.8160470680850835
0.0
0.0
0.0
0.0
6.072756492146112
0.0
0.0
0.0
1.3850255402087441
0.0
0.0
1.3729946022506283
0.0
14.491715171759779
11.078361393850685
9.518855561502676
6.824046638681523
7.088120222294549
13.145041188119933
11.715044269588134
8.980562576459647
8.308321125400653
0.8800419992332422
8.139575336136488
9.696910661246704
8.829082315670803
4.575527943449231
7.087350697821535
19.116164095883164
17.7701751437329
14.332467657127154
14.897507524817001
20.53890701450956
21.278762263759802
13.521974686015255
34.39713954274697
40.03121817936153
39.4272069758855
37.806938894064956
31.441437542048902
25.638352007940682
12.668245874484342
9.712807368546294
8.874425650033572
10.282504592620512
2.862374993973674
0.0
0.0
8.985377829281958
5.69976752811948
5.207009028638879
1.790684947794034
0.0
